,Predicciones,host_response_rate,price,host_acceptance_rate,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
2925,21.373340319327383,100.0,360.0,98.0,19.40459,-99.16507,2.0,1.0,2.0,1.0,7.0,1.0,1.0,7.0,7.0,1.0,7.0,,0,20,50,110,147.0,26.0,3.0,4.92,4.96,4.95,4.99,4.99,4.95,4.85,2.0,0.0,2.0,0.0,2.17
2929,21.935683713896687,100.0,799.0,100.0,19.434763,-99.208054,2.0,1.0,2.0,1.0,30.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,16,44,74,164,73.0,12.0,0.0,4.84,4.89,4.89,4.97,4.95,4.95,4.85,31.0,7.0,24.0,0.0,1.07
2933,21.935683713896687,100.0,500.0,100.0,19.34197,-99.15314,2.0,1.0,1.0,6.0,1125.0,6.0,6.0,1125.0,1125.0,6.0,1125.0,,30,60,90,365,2.0,1.0,0.0,3.0,4.8,3.0,4.9,4.9,4.9,3.0,1.0,0.0,1.0,0.0,0.03
2935,21.935683713896687,100.0,850.0,100.0,19.41844,-99.16067,2.0,1.0,2.0,3.0,15.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,13,21,51,51,100.0,13.0,1.0,5.0,4.97,5.0,4.99,5.0,5.0,4.99,1.0,0.0,1.0,0.0,1.52
2941,19.71442730534793,100.0,686.0,92.1,19.4295,-99.16219,2.0,1.0,1.0,10.0,1125.0,10.0,10.0,1125.0,1125.0,10.0,1125.0,,27,57,87,362,72.0,0.0,0.0,4.96,4.96,5.0,5.0,4.99,5.0,4.94,1.0,0.0,1.0,0.0,1.08
2942,21.935683713896687,100.0,550.0,100.0,19.41418,-99.16661,2.0,2.0,2.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0,0,241,26.0,0.0,0.0,4.65,4.46,4.73,4.88,4.88,4.85,4.65,1.0,0.0,1.0,0.0,0.39
2943,21.935683713896687,100.0,3200.0,100.0,19.37612,-99.196,2.0,2.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,,30,60,90,365,0.0,0.0,0.0,4.65,4.46,4.73,4.88,4.88,4.85,4.65,1.0,0.0,1.0,0.0,0.39
2945,21.935683713896687,100.0,950.0,100.0,19.4333,-99.19067,2.0,1.0,2.0,3.0,30.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,24,54,84,359,136.0,20.0,1.0,4.88,4.9,4.93,4.99,5.0,4.97,4.81,2.0,1.0,1.0,0.0,2.48
2947,21.935683713896687,100.0,245.0,100.0,19.38437,-99.15257,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0,0,272,62.0,0.0,0.0,4.74,4.82,4.61,4.94,4.87,4.89,4.84,3.0,0.0,3.0,0.0,0.91
2950,21.935683713896687,50.0,300.0,100.0,19.45667,-99.176,1.0,1.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,,7,37,67,342,0.0,0.0,0.0,4.74,4.82,4.61,4.94,4.87,4.89,4.84,1.0,0.0,1.0,0.0,0.91
2952,21.654512016612035,100.0,2500.0,99.0,19.36864,-99.18368,1.9,3.0,1.2,1.0,10.0,1.0,1.0,10.0,10.0,1.0,10.0,,17,45,72,156,96.0,17.0,0.0,4.99,5.0,5.0,5.0,4.97,4.98,4.97,5.0,0.0,5.0,0.0,1.43
2954,21.935683713896687,100.0,450.0,100.0,19.3897,-99.13073,1.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,27,57,87,362,10.0,1.0,0.0,4.7,4.6,4.9,5.0,4.9,4.9,4.7,2.0,0.0,2.0,0.0,0.15
2959,21.935683713896687,100.0,3000.0,100.0,19.36657,-99.2,1.0,2.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,365,0.0,0.0,0.0,4.7,4.6,4.9,5.0,4.9,4.9,4.7,4.0,0.0,4.0,0.0,0.15
2964,21.935683713896687,100.0,1229.0,100.0,19.416342,-99.160599,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,28,58,88,363,119.0,22.0,0.0,4.5,4.6,4.56,4.88,4.76,4.92,4.58,3.0,2.0,1.0,0.0,1.8
2966,21.935683713896687,100.0,274.0,100.0,19.27641,-99.17957,2.0,1.0,1.0,1.0,1125.0,1.0,2.0,1125.0,1125.0,1.3,1125.0,,29,59,89,364,4.0,0.0,0.0,4.75,4.75,4.75,5.0,5.0,4.75,4.5,5.0,0.0,5.0,0.0,0.06
2967,21.935683713896687,100.0,450.0,100.0,19.27485,-99.14114,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,14,44,74,349,26.0,11.0,0.0,4.81,4.81,4.88,4.85,4.77,4.77,4.77,5.0,0.0,5.0,0.0,0.38
2969,21.935683713896687,100.0,560.0,100.0,19.40635,-99.16332,3.0,1.0,2.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,13,38,68,158,46.0,23.0,0.0,4.91,4.89,4.87,4.98,5.0,4.93,4.85,3.0,0.0,3.0,0.0,1.16
2972,21.654512016612035,100.0,566.0,99.0,19.40735,-99.16427,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,19,49,79,354,66.0,5.0,1.0,4.7,4.85,4.82,4.91,4.94,4.91,4.71,11.0,8.0,3.0,0.0,1.0
2973,21.654512016612035,100.0,536.0,99.0,19.40801,-99.1645,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,19,49,79,354,114.0,25.0,3.0,4.77,4.88,4.84,4.91,4.93,4.81,4.75,11.0,8.0,3.0,0.0,1.7
2976,21.654512016612035,100.0,566.0,99.0,19.40745,-99.16237,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,21,51,81,356,123.0,31.0,1.0,4.74,4.93,4.9,4.93,4.9,4.85,4.77,11.0,8.0,3.0,0.0,1.87
2977,12.65701770350315,100.0,690.0,67.0,19.3372,-99.20295,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,1,20,50,325,2.0,0.0,0.0,4.5,4.0,4.0,4.0,5.0,4.0,4.5,2.0,0.0,2.0,0.0,0.04
2981,21.935683713896687,100.0,380.0,100.0,19.27329,-99.14154,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,23,53,83,358,52.0,17.0,3.0,4.94,4.94,4.96,4.81,4.96,4.9,4.96,5.0,0.0,5.0,0.0,0.8
2982,21.935683713896687,100.0,380.0,100.0,19.27468,-99.14139,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,23,53,83,358,42.0,11.0,2.0,4.95,4.95,4.93,4.86,4.93,4.71,4.95,5.0,0.0,5.0,0.0,0.63
2983,19.405138438334813,100.0,350.0,91.0,19.31255,-99.13529,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,27,57,332,34.0,6.0,0.0,4.65,4.71,4.56,4.76,4.76,4.68,4.62,3.0,0.0,3.0,0.0,0.5
2985,19.405138438334813,95.4,63540.0,91.0,19.42838,-99.19739,2.0,1.0,1.0,1.0,300.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,28,58,88,358,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,1.0,0.0,0.02
2986,19.71442730534793,100.0,651.0,92.1,19.43264,-99.20497,2.0,1.0,1.0,4.0,50.0,4.0,4.0,50.0,50.0,4.0,50.0,,0,0,10,10,55.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.86
2988,7.877098849664053,100.0,264.0,50.0,19.28341,-99.16281,1.0,1.0,1.0,28.0,1125.0,28.0,28.0,1125.0,1125.0,28.0,1125.0,,1,4,31,306,5.0,1.0,1.0,4.4,4.4,4.8,4.8,4.2,4.4,4.2,2.0,0.0,2.0,0.0,0.08
2990,19.68631013561947,100.0,482.0,92.0,19.43166,-99.1347,4.0,1.0,2.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,23,50,80,80,118.0,28.0,2.0,4.87,4.86,4.8,4.87,4.87,4.98,4.85,2.0,0.0,2.0,0.0,1.8
2991,21.935683713896687,100.0,2999.0,100.0,19.43025,-99.19643,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,23,53,83,358,12.0,0.0,0.0,5.0,5.0,5.0,4.92,4.92,5.0,4.75,13.0,0.0,13.0,0.0,0.18
2994,19.71442730534793,95.4,250.0,92.1,19.40102,-99.1604,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,,23,53,83,358,2.0,0.0,0.0,4.8,5.0,5.0,4.92,4.92,5.0,4.75,1.0,0.0,1.0,0.0,0.03
2996,19.71442730534793,100.0,989.0,92.1,19.47305,-99.162,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,29,59,89,179,7.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.71,5.0,1.0,0.0,1.0,0.0,0.12
2999,21.935683713896687,100.0,555.0,100.0,19.43479,-99.18864,2.0,1.0,1.0,2.0,365.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,11,41,71,320,170.0,39.0,0.6,4.88,4.96,4.98,4.96,4.96,4.99,4.86,3.0,1.0,2.0,0.0,2.53
3006,19.96748183290412,100.0,714.0,93.0,19.42877,-99.17155,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,15,36,66,341,44.0,12.0,2.0,4.91,4.93,4.93,4.93,4.93,4.89,4.89,2.0,0.0,2.0,0.0,0.67
3007,21.09216862204273,100.0,933.0,97.0,19.41424,-99.17764,2.0,1.0,1.0,3.0,6.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,17,19,19,19,42.0,18.0,3.0,4.95,4.88,4.9,4.93,5.0,4.98,4.88,2.0,1.0,1.0,0.0,0.62
3008,19.12396674105016,86.0,349.0,90.0,19.40647,-99.17795,1.0,1.0,2.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,8,25,80,63.0,32.0,1.0,4.98,4.97,4.95,4.97,4.97,4.97,4.97,1.0,0.0,1.0,0.0,0.95
3011,21.373340319327383,100.0,334.0,98.0,19.35113,-99.14578,2.0,1.0,1.0,3.0,15.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,0,25,300,50.0,28.0,0.0,4.92,4.94,4.88,4.94,4.96,4.86,4.88,1.0,0.0,1.0,0.0,0.74
3012,21.935683713896687,99.0,301.0,100.0,19.43095,-99.16388,2.0,1.0,1.0,1.0,44.0,1.0,2.0,25.0,44.0,1.3,38.5,,19,49,79,79,97.0,26.0,2.0,4.73,4.82,4.67,4.89,4.9,4.94,4.72,29.0,0.0,4.1,0.0,1.49
3014,21.935683713896687,100.0,400.0,100.0,19.34879,-99.14875,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,27,57,332,28.0,0.0,0.0,4.82,4.93,4.86,4.96,4.96,4.74,4.78,3.0,0.0,3.0,0.0,0.41
3022,18.84279504376551,100.0,2723.0,89.0,19.36998748779297,-99.2,6.0,3.0,3.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,28,58,88,178,1.0,0.0,0.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,0.0,6.0,0.0,0.02
3023,21.935683713896687,80.0,1864.0,100.0,19.40465,-99.1747,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,999.0,999.0,1.0,999.0,,2,4,21,232,53.0,2.0,0.0,4.98,4.92,4.98,5.0,5.0,4.98,4.96,7.0,0.0,7.0,0.0,0.81
3025,21.935683713896687,100.0,364.0,100.0,19.37863,-99.18142,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,25,55,85,151,91.0,18.0,1.0,4.9,4.92,4.78,4.98,4.97,4.98,4.94,1.0,0.0,1.0,0.0,1.39
3026,21.935683713896687,100.0,431.0,100.0,19.41886,-99.17896,1.0,1.0,1.0,3.0,30.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,8,38,68,158,49.0,14.0,1.0,4.9,4.94,4.94,4.96,4.96,4.9,4.92,1.0,0.0,1.0,0.0,0.73
3028,21.935683713896687,100.0,1286.0,100.0,19.35548,-99.2,1.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,27,57,87,362,0.0,0.0,0.0,4.9,4.94,4.94,4.96,4.96,4.9,4.92,1.0,0.0,1.0,0.0,0.73
3029,13.781704492641762,100.0,500.0,71.0,19.42417,-99.16882,1.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,30,60,90,365,39.0,6.0,2.0,4.73,4.76,4.7,4.86,4.86,4.95,4.86,1.0,0.0,1.0,0.0,0.57
3032,15.187562979065024,100.0,350.0,76.0,19.33656,-99.19679,1.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,27,57,87,362,15.0,5.0,1.0,4.67,4.53,4.67,4.67,4.73,4.93,4.73,2.0,0.0,2.0,0.0,0.22
3034,21.935683713896687,100.0,300.0,100.0,19.40016,-99.16107,1.0,1.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,,23,53,83,83,1.0,1.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,0.0,1.0,0.0,0.08
3035,19.71442730534793,95.4,450.0,92.1,19.42756,-99.15873,2.0,2.0,2.0,3.0,15.0,3.0,3.0,15.0,15.0,3.0,15.0,,30,60,90,365,0.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,0.0,1.0,0.0,0.08
3036,19.68631013561947,100.0,330.0,92.0,19.30571,-99.18078,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,17,18,18,18,23.0,14.0,1.0,4.96,5.0,4.96,5.0,4.96,5.0,4.96,3.0,0.0,3.0,0.0,0.37
3039,19.68631013561947,100.0,380.0,92.0,19.2756,-99.13846,2.0,1.0,1.0,3.0,20.0,3.0,3.0,20.0,20.0,3.0,20.0,,23,53,83,83,0.0,0.0,0.0,4.96,5.0,4.96,5.0,4.96,5.0,4.96,1.0,0.0,1.0,0.0,0.37
3041,19.68631013561947,100.0,250.0,92.0,19.36975,-99.15975,2.0,1.0,2.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0,0,0,20.0,0.0,0.0,4.7,4.9,4.65,5.0,4.95,4.9,4.7,1.0,0.0,1.0,0.0,0.3
3042,21.654512016612035,100.0,411.0,99.0,19.33769,-99.17599,2.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,27,57,87,362,34.0,2.0,0.0,4.74,4.74,4.74,4.79,4.88,4.88,4.71,5.0,0.0,5.0,0.0,0.51
3045,21.935683713896687,100.0,853.0,100.0,19.43011,-99.17872,2.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,8,38,68,157,21.0,3.0,2.0,5.0,5.0,4.95,4.95,5.0,4.9,4.86,2.0,1.0,1.0,0.0,0.32
3046,19.71442730534793,100.0,500.0,92.1,19.42918,-99.17117,2.0,1.0,1.0,1.0,10.0,1.0,1.0,10.0,10.0,1.0,10.0,,0,3,33,33,86.0,0.0,0.0,4.81,4.91,4.74,4.98,4.99,4.94,4.88,1.0,0.0,1.0,0.0,1.3
3049,19.71442730534793,100.0,535.0,92.1,19.32463,-99.07498,1.0,1.0,1.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,,23,53,83,83,9.0,0.0,0.0,4.63,5.0,4.5,4.63,4.63,4.88,4.38,1.0,0.0,1.0,0.0,0.14
3053,21.935683713896687,100.0,2729.0,100.0,19.34851,-99.16467,4.0,1.0,2.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,,9,30,60,305,78.0,6.0,0.0,4.99,5.0,5.0,5.0,5.0,4.97,4.97,7.0,0.0,5.0,0.0,1.16
3055,21.935683713896687,100.0,2027.0,100.0,19.38198,-99.15665,1.0,1.0,1.0,8.0,1125.0,8.0,8.0,1125.0,1125.0,8.0,1125.0,,30,60,90,90,0.0,0.0,0.0,4.99,5.0,5.0,5.0,5.0,4.97,4.97,1.0,0.0,1.0,0.0,1.16
3064,7.877098849664053,100.0,450.0,50.0,19.389,-99.17865,2.0,2.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,30,60,90,90,15.0,1.0,0.0,4.5,4.57,4.57,4.93,4.71,4.86,4.64,1.0,0.0,1.0,0.0,0.23
3065,21.935683713896687,100.0,600.0,100.0,19.45733,-99.21227,2.0,1.0,1.0,2.0,15.0,2.0,2.0,15.0,15.0,2.0,15.0,,0,0,0,0,6.0,5.0,0.0,4.33,4.8,4.8,5.0,5.0,5.0,4.8,1.0,0.0,1.0,0.0,0.09
3067,21.935683713896687,100.0,1089.0,100.0,19.4126,-99.18064,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,19,49,79,354,13.0,2.0,0.0,4.62,4.85,4.77,4.62,4.77,4.92,4.62,2.0,0.0,2.0,0.0,0.2
3071,21.654512016612035,100.0,278.0,99.0,19.34512,-99.16865,1.0,1.0,1.0,1.0,8.0,1.0,1.0,8.0,8.0,1.0,8.0,,17,26,50,325,19.7,7.5,5.0,4.89,4.92,4.86,4.95,4.91,4.97,4.91,2.0,1.0,1.0,0.0,4.19
3072,18.84279504376551,100.0,230.0,89.0,19.45237,-99.11511,1.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,12,42,72,347,17.0,5.0,2.0,4.94,4.88,4.88,4.94,5.0,4.82,4.94,1.0,0.0,1.0,0.0,0.26
3073,20.248653530188772,90.0,280.0,94.0,19.29324,-99.13018,1.0,1.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,,0,0,19,294,2.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,0.11
3074,20.248653530188772,90.0,400.0,94.0,19.47002,-99.06953,3.0,2.0,3.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,,30,60,90,365,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.11
3082,21.654512016612035,100.0,4816.0,99.0,19.4251057,-99.1770353,2.0,4.0,3.0,1.0,30.0,1.0,2.0,1125.0,1125.0,1.0,1125.0,,24,54,84,266,3.0,2.0,0.0,5.0,5.0,5.0,5.0,4.33,5.0,5.0,6.0,2.0,4.0,0.0,0.24
3083,12.65701770350315,100.0,1237.0,67.0,19.35719,-99.2,1.0,1.0,1.0,7.0,365.0,7.0,7.0,1125.0,1125.0,7.0,1125.0,,30,60,90,365,3.0,0.0,0.0,4.33,4.0,4.0,5.0,4.67,5.0,3.67,4.0,2.0,2.0,0.0,0.05
3087,21.654512016612035,100.0,800.0,99.0,19.36859,-99.18363,3.0,1.0,2.0,1.0,20.0,1.0,1.0,20.0,20.0,1.0,20.0,,18,46,73,158,19.7,42.0,0.6,5.0,4.98,4.98,4.99,4.99,4.99,4.99,5.0,0.0,5.0,0.0,3.48
3088,21.654512016612035,100.0,800.0,99.0,19.36857,-99.18362,3.0,1.0,2.0,1.0,20.0,1.0,1.0,20.0,20.0,1.0,20.0,,20,49,78,168,113.0,18.0,1.0,4.96,4.96,4.95,4.96,4.96,4.96,4.95,5.0,0.0,5.0,0.0,1.7
3089,21.654512016612035,100.0,1600.0,99.0,19.36851,-99.18359,6.0,2.0,4.0,1.0,15.0,1.0,1.0,15.0,15.0,1.0,15.0,,21,48,75,160,24.0,3.0,0.0,5.0,5.0,5.0,5.0,4.96,4.96,5.0,5.0,0.0,5.0,0.0,0.36
3094,18.280451649196202,93.0,536.0,87.0,19.34802,-99.15851,2.0,1.0,2.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,23,53,83,358,80.0,5.0,0.0,4.32,4.75,4.57,4.84,4.73,4.99,4.53,9.0,1.0,8.0,0.0,1.21
3102,20.529825227473424,100.0,320.0,95.0,19.29218,-99.17612,1.0,1.0,1.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,,0,1,1,97,5.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,3.0,0.0,0.08
3103,20.248653530188772,90.0,280.0,94.0,19.29154,-99.12996,1.0,1.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,,13,43,47,47,2.0,1.0,0.0,4.5,4.5,5.0,5.0,5.0,5.0,4.5,5.0,0.0,5.0,0.0,0.03
3105,19.71442730534793,50.0,230.0,92.1,19.41326,-99.15808,1.0,1.0,1.0,7.0,60.0,7.0,7.0,60.0,60.0,7.0,60.0,,0,0,0,0,14.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,0.21
3106,19.68631013561947,63.0,250.0,92.0,19.38949,-99.18375,1.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,20,50,325,21.0,5.0,1.0,4.71,4.71,4.52,4.86,4.62,5.0,4.81,5.0,0.0,5.0,0.0,0.34
3107,21.935683713896687,63.0,640.0,100.0,19.348,-99.2332,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,27,57,87,362,1.0,1.0,0.0,4.8,4.8,4.8,4.9,4.9,4.9,4.7,2.0,0.0,2.0,0.0,0.2
3108,21.654512016612035,100.0,454.0,99.0,19.40987,-99.17246,2.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,12,31,61,61,94.0,10.0,0.0,4.98,4.99,4.9,5.0,5.0,5.0,4.98,4.0,1.0,3.0,0.0,1.42
3109,21.935683713896687,100.0,426.0,100.0,19.41691,-99.10602,4.0,1.0,2.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,23,52,81,258,19.7,49.0,5.0,4.85,4.88,4.82,4.93,4.93,4.87,4.83,2.0,0.0,2.0,0.0,4.35
3113,21.935683713896687,100.0,274.0,100.0,19.26925,-99.15184,2.0,1.0,1.0,10.0,30.0,10.0,10.0,30.0,30.0,10.0,30.0,,30,60,90,180,0.0,0.0,0.0,4.85,4.88,4.82,4.93,4.93,4.87,4.83,1.0,0.0,1.0,0.0,4.35
3118,7.595927152379401,90.0,450.0,49.0,19.4199,-99.08413,1.0,1.0,1.0,1.0,7.0,1.0,1.0,7.0,7.0,1.0,7.0,,0,26,56,331,91.0,12.0,0.0,4.99,4.97,4.96,4.96,4.97,4.98,4.93,1.0,0.0,1.0,0.0,1.39
3124,21.935683713896687,100.0,447.0,100.0,19.39405,-99.17707,2.0,1.0,1.0,1.0,7.0,1.0,1.0,7.0,7.0,1.0,7.0,,14,36,63,335,19.7,59.0,0.6,4.96,4.98,4.99,4.96,4.97,4.99,4.99,1.0,0.0,1.0,0.0,3.7
3126,11.53233091436454,100.0,500.0,63.0,19.40195,-99.17376,2.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,8,38,68,158,23.0,5.0,0.0,4.96,5.0,4.96,5.0,5.0,5.0,4.95,1.0,0.0,1.0,0.0,0.35
3129,21.654512016612035,92.0,900.0,99.0,19.429,-99.15314,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,15,45,75,350,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,0.03
3130,12.375846006218495,95.0,4539.0,66.0,19.41208,-99.16237,2.0,1.0,2.0,30.0,90.0,30.0,30.0,90.0,90.0,30.0,90.0,,23,53,83,173,1.0,0.0,0.0,4.8,5.0,5.0,5.0,5.0,5.0,5.0,19.0,2.0,11.0,2.0,0.02
3132,19.68631013561947,63.0,250.0,92.0,19.38949,-99.18375,1.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,24,54,84,359,28.0,9.0,0.0,4.79,4.86,4.61,4.82,4.93,4.93,4.71,5.0,0.0,5.0,0.0,0.46
3135,21.935683713896687,100.0,1383.0,100.0,19.43619,-99.1786,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,156,11.0,2.0,0.0,4.64,4.64,4.45,4.64,4.64,4.64,4.55,3.0,1.0,2.0,0.0,0.46
3140,21.935683713896687,100.0,750.0,100.0,19.31137,-99.22501,1.0,1.0,1.0,7.0,1125.0,7.0,7.0,1125.0,1125.0,7.0,1125.0,,1,1,26,301,8.0,1.0,0.0,4.5,4.75,4.63,4.88,5.0,4.63,4.5,5.0,0.0,5.0,0.0,0.12
3146,21.935683713896687,100.0,764.0,100.0,19.40003,-99.25414,2.0,1.0,1.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,,23,53,83,83,0.0,0.0,0.0,4.5,4.75,4.63,4.88,5.0,4.63,4.5,1.0,0.0,1.0,0.0,0.12
3151,21.935683713896687,100.0,330.0,100.0,19.33495,-99.13514,2.0,1.0,2.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0,0,89,22.0,0.0,0.0,4.82,5.0,4.86,4.91,5.0,4.91,4.86,1.0,0.0,1.0,0.0,0.41
3159,21.935683713896687,100.0,800.0,100.0,19.29771,-99.1078,2.0,1.0,1.0,1.0,30.0,1.0,1.0,30.0,30.0,1.0,30.0,,30,60,90,365,1.0,0.0,0.0,4.0,5.0,3.0,5.0,5.0,4.9,3.0,1.0,0.0,1.0,0.0,0.02
3161,7.877098849664053,100.0,291.0,50.0,19.28524,-99.16095,1.0,1.0,1.0,28.0,1125.0,28.0,28.0,1125.0,1125.0,28.0,1125.0,,1,1,27,302,0.0,0.0,0.0,4.0,5.0,3.0,5.0,5.0,4.9,3.0,2.0,0.0,2.0,0.0,0.02
3165,19.71442730534793,100.0,3000.0,92.1,19.42872,-99.16123,3.0,2.0,5.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0,27,30,15.0,0.0,0.0,4.86,4.86,4.93,4.86,5.0,5.0,4.93,3.0,2.0,1.0,0.0,0.23
3170,21.935683713896687,100.0,680.0,100.0,19.39532,-99.17576,3.0,2.0,2.0,2.0,60.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,,6,36,66,66,37.0,0.0,0.0,4.81,4.86,4.92,4.97,4.97,5.0,4.76,1.0,0.0,1.0,0.0,0.56
